0.6547174 0.5836299 0.6533992
0.3542965 0.1565156 0.1780229
0.711975 0.4228193 0.3058851
0.592727 0.6857878 0.4788247
0.6711785 0.8082004 0.3198717
0.480145 0.3847531 0.1754222
0.8530017 0.7225252 0.4630405
0.3843467 0.7989755 0.3523476
0.6443365 0.8084016 0.2679237
0.3435523 0.1710712 0.5163983
0.4449451 0.3358847 0.760791
0.1808995 0.1800878 0.922567
0.07096703 0.5811976 0.08756365
0.5341927 0.2464074 0.7279752
0.9503483 0.4305658 0.7980511
0.6740403 0.7475145 0.2733175
0.6512431 0.7184352 0.333344
0.8867847 0.2955842 0.1758642
0.5888436 0.3642872 0.7773844
0.5179542 0.2196632 0.1884941
0.1525104 0.176232 0.3807101
0.7262378 0.3917741 0.912358
0.4830218 0.2860672 0.05560389
0.6003769 0.6871759 0.1568901
0.4787246 0.180021 0.4346358
0.5308013 0.1342171 0.6685659
0.7180495 0.3255038 0.07647177
0.7045149 0.1693435 0.9371225
0.4093425 0.3141677 0.90972
0.08000773 0.7436709 0.2222753
0.4849997 0.7394453 0.5710482
0.4417322 0.8015622 0.1349719
0.2947052 0.8157819 0.9504755
0.3127044 0.5852778 0.1244032
0.5098135 0.3711939 0.687418
0.5833745 0.7628956 0.313007
0.7210672 0.3201304 0.4091126
0.7428312 0.7288288 0.9519334
0.6580397 0.3676106 0.5597292
0.8935233 0.879221 0.3022568
0.6631073 0.6217853 0.2901371
0.697445 0.06055364 0.6082273
0.601622 0.1529852 0.4471484
0.8058067 0.7224511 0.7757555
0.9020441 0.4433736 0.8709366
0.288186 0.9302316 0.1719555
0.3245374 0.08718643 0.708984
0.06165126 0.1553322 0.4868686
0.5137134 0.8177598 0.4947627
0.8281487 0.4266331 0.2387895
0.4878952 0.1871745 0.4140881
0.1901233 0.5447987 0.7640677
0.1769045 0.1118944 0.4548027
0.4446866 0.6076884 0.6363947
0.943015 0.6793353 0.5656919
0.3929159 0.6329536 0.2874147
0.4836746 0.7948254 0.8273933
0.6861259 0.5123447 0.685886
0.768907 0.5213874 0.2531519
0.1454683 0.1981008 0.2510314
0.4767773 0.5351822 0.652728
0.04791635 0.2435729 0.1315109
0.7872859 0.2681633 0.8322272
0.5234753 0.6097779 0.6882714
0.6428264 0.4842574 0.2143386
0.06831254 0.503852 0.4239916
0.6725071 0.9468715 0.6100625
0.3947489 0.6755025 0.2210563
0.7165577 0.9072585 0.4889919
0.4116262 0.9010959 0.4587424
0.9313272 0.8632867 0.2342127
0.8858729 0.7894542 0.8739624
0.9481137 0.5042122 0.5104513
0.5428339 0.8436094 0.2544166
0.5694531 0.4913486 0.2302174
0.4780989 0.05607805 0.336743
0.9238737 0.8161939 0.07784994
0.7960711 0.1989179 0.6939039
0.2742496 0.568036 0.3464241
0.7214006 0.2130076 0.324156
0.1379426 0.3285283 0.7122575
0.3348478 0.6344113 0.4008159
0.1642729 0.1969323 0.2994946
0.6907852 0.05768905 0.2125635
0.4546633 0.8108586 0.914476
0.7685369 0.2412855 0.9361441
0.9013522 0.1939762 0.606289
0.7221369 0.2440732 0.6223944
0.3662543 0.6482536 0.1964837
0.8539103 0.2969161 0.4340928
0.7551441 0.796636 0.2501722
0.7742116 0.5305994 0.6765003
0.7542987 0.7131399 0.531418
0.416226 0.282268 0.07447943
0.3899362 0.7753521 0.2553596
0.3102585 0.5974524 0.531069
0.3731041 0.5805414 0.4170068
0.4470592 0.4699391 0.7334603
0.5235574 0.2958521 0.1238106
0.8925913 0.7587939 0.9124564
0.6010627 0.4056785 0.6200597
0.837814 0.4539717 0.937755
0.7771727 0.6338568 0.6009536
0.649672 0.216539 0.664762
0.6084945 0.3662653 0.7315148
0.2046843 0.2976524 0.4651583
0.1442916 0.1158568 0.5698975
0.2584378 0.140571 0.3390051
0.7875755 0.3949201 0.2220308
0.3669036 0.3656944 0.5473897
0.853873 0.1658965 0.1576408
0.8362914 0.2451415 0.5720514
0.4205304 0.06912547 0.0892917
0.09612981 0.05806073 0.1777486
0.4322319 0.3027019 0.05609844
0.2040235 0.3519427 0.1763885
0.9004301 0.1740918 0.1192758
0.7114525 0.5723515 0.2568586
0.1040379 0.4806207 0.2934922
0.7383138 0.6381271 0.8364658
0.5626792 0.7535018 0.5900196
0.5502784 0.6370659 0.08424494
0.2779847 0.3512472 0.3556214
0.5729459 0.807287 0.1667184
0.5192736 0.9247453 0.9511263
0.8129905 0.6406319 0.8382578
0.2804217 0.3524094 0.1468824
0.4382625 0.683322 0.483774
0.939256 0.1458257 0.5304224
0.5619079 0.2446801 0.2063511
0.3395213 0.1147378 0.6680495
0.4708913 0.2433883 0.8458878
0.6130204 0.462032 0.3061209
0.1976534 0.5179371 0.4682304
0.8505123 0.5934753 0.0726639
0.6355587 0.07358502 0.134032
0.2721481 0.9127576 0.9047438
0.6861297 0.5390882 0.4772305
0.5423991 0.493396 0.1309069
0.1645829 0.3523446 0.7457235
0.42577 0.770498 0.09058081
0.2034226 0.1004633 0.3845111
0.2707516 0.8803437 0.8975359
0.3610222 0.7848601 0.5520544
0.6115642 0.3222095 0.402211
0.4152982 0.8537198 0.251546
0.8959204 0.4913145 0.0603734
0.411294 0.2550178 0.453502
0.7351266 0.5235686 0.06961149
0.5100815 0.4158825 0.8134226
0.6205907 0.6872221 0.5190416
0.8996441 0.3673387 0.9204281
0.8112116 0.5737573 0.2367189
0.6119112 0.7363844 0.7765845
0.192657 0.735379 0.8978388
0.5389044 0.4765664 0.1310407
0.6966494 0.06428502 0.4692391
0.5753709 0.7032458 0.4934675
0.1705874 0.6930932 0.2969111
0.1454821 0.7906293 0.1345806
0.527845 0.6515398 0.6890793
0.3310793 0.5791833 0.05373011
0.404852 0.8307306 0.3789162
0.8178521 0.8932772 0.7681336
0.509442 0.8770899 0.06752999
0.439548 0.6625937 0.7160957
0.3283692 0.08748786 0.2721122
0.8786748 0.6739976 0.3267564
0.3310322 0.9235963 0.9526882
0.2334169 0.3659154 0.3590632
0.5610307 0.9350264 0.2402956
0.3734123 0.6731794 0.9227962
0.3125971 0.2701125 0.7133036
0.5037453 0.8308561 0.7150161
0.757217 0.6546161 0.7467183
0.5451097 0.8559187 0.4219439
0.2078899 0.2015365 0.6949505
0.1089487 0.7341123 0.4770206
0.5280952 0.547364 0.4566987
0.3611216 0.6124453 0.6109325
0.6956785 0.180194 0.1628816
0.8297163 0.9415413 0.2237156
0.05637113 0.8093713 0.1758261
0.4769657 0.5381747 0.2861043
0.5536605 0.1722872 0.3470829
0.2086179 0.1900171 0.2424315
0.7532067 0.7382136 0.5123522
0.6370212 0.575517 0.7095283
0.6179302 0.4262913 0.8175994
0.3651248 0.3864164 0.4949183
0.9118796 0.4577712 0.1397409
0.2817924 0.920116 0.5902064
0.2068102 0.6303843 0.3529879
0.5835549 0.4005471 0.6589417
0.6232828 0.4242218 0.6437297
0.1033838 0.4879772 0.07003845
0.8136359 0.1472585 0.68431
0.1370285 0.9292506 0.1629815
0.6535983 0.2833617 0.08590762
0.8356346 0.8641457 0.3967895
0.06235996 0.3805322 0.501838
0.5468167 0.1218731 0.8337784
0.617367 0.1748932 0.4831028
0.2891536 0.6751862 0.1654332
0.383341 0.6514027 0.09935808
0.4207782 0.662316 0.45799
0.1013846 0.380023 0.3858382
0.9365101 0.4555245 0.9441723
0.4780129 0.576802 0.9104787
0.5474697 0.2053738 0.1317922
0.9273849 0.07737158 0.192736
0.1092888 0.8629142 0.2805685
0.3210553 0.9264255 0.3703182
0.2684062 0.3956132 0.07544172
0.9231993 0.4790674 0.7159657
0.7023453 0.6360494 0.9396237
0.639514 0.1222508 0.3274285
0.4929834 0.6757153 0.777808
0.42395 0.9395338 0.2332507
0.4380037 0.638448 0.7958502
0.5581776 0.6454869 0.7591204
0.2601513 0.8480858 0.6451989
0.1967794 0.858819 0.8899825
0.3515583 0.7392741 0.6772377
0.7730215 0.9336792 0.09804911
0.8474002 0.3062494 0.6322619
0.5656769 0.4930245 0.3890058
0.5179295 0.8635671 0.3640691
0.52816 0.3273526 0.2727966
0.8871302 0.2157484 0.2631697
0.1292437 0.4167817 0.08189753
0.06421454 0.4836774 0.6729209
0.2569658 0.9440655 0.4264729
0.8231108 0.4415505 0.04924204
0.4194013 0.191944 0.6877905
0.7640443 0.5839618 0.3571008
0.2951025 0.142052 0.7121918
0.3006659 0.2677099 0.4207328
0.712061 0.1868505 0.609044
0.7403604 0.7310193 0.2206195
0.4336878 0.2072592 0.4778007
0.1123262 0.8645532 0.7354867
0.3032911 0.626532 0.2913433
0.2885502 0.3088931 0.903694
0.382614 0.4690795 0.7353783
0.1337944 0.2956742 0.4882889
0.6065536 0.3867641 0.672854
0.4869816 0.2015655 0.9496744
0.7840274 0.8765299 0.8935264
0.9241167 0.1542068 0.7027361
0.4150844 0.5849792 0.6981768
0.1833772 0.5596723 0.4924019
0.6211735 0.9048672 0.4111112
0.5994506 0.5138248 0.1411274
0.7050927 0.8628839 0.4237434
0.2706646 0.144555 0.272581
0.5912508 0.7900766 0.2478695
0.6394727 0.6316082 0.0737377
0.7600806 0.8032541 0.4636278
0.339878 0.5071993 0.4176059
0.1597677 0.3529693 0.2608753
0.6464381 0.7292709 0.2132203
0.2440559 0.4742756 0.09079062
0.5101682 0.9437848 0.06854779
0.8515835 0.7710224 0.1843491
0.0788359 0.8099189 0.1732823
0.2350484 0.9353188 0.4583566
0.599103 0.4623719 0.6911464
0.588423 0.1075696 0.3695584
0.09719327 0.4086518 0.3919066
0.2938006 0.1923525 0.8595311
0.8554885 0.6102112 0.4907315
0.2440893 0.8886157 0.7239893
0.3903621 0.4152912 0.9258181
0.08298712 0.6104776 0.3771746
0.603312 0.2225553 0.8950073
0.4398602 0.6979656 0.4791502
0.4118891 0.8857716 0.1607474
0.1692599 0.9219607 0.4479837
0.3599323 0.08168142 0.283994
0.9236764 0.3099856 0.7048317
0.654974 0.1403316 0.06342123
0.9401061 0.2865605 0.4393024
0.5355826 0.8108261 0.869457
0.6879676 0.4916283 0.5016231
0.091922 0.6678767 0.3470791
0.567341 0.6210077 0.6141314
0.05508064 0.0609664 0.1701124
0.4227756 0.9383603 0.4420663
0.2500116 0.7606114 0.5922446
0.5051708 0.9120743 0.4947678
0.2338613 0.5340814 0.5003796
0.2833051 0.5459043 0.154309
0.3307071 0.8899807 0.8300217
0.3731209 0.773398 0.1292887
0.4695241 0.3963773 0.7611139
0.6925172 0.185445 0.525349
0.2434266 0.5538663 0.4439823
0.7333685 0.05705661 0.7697632
0.516425 0.1663472 0.5944975
0.7346615 0.4396563 0.177706
0.1540499 0.6001474 0.9353498
0.5417907 0.8691151 0.4077941
0.07755354 0.6500902 0.8613083
0.6091073 0.4273505 0.1411132
0.4161594 0.4557597 0.5715295
0.3912893 0.4111736 0.2140517
0.8801868 0.129119 0.2115685
0.8121285 0.1109691 0.7798228
0.3861725 0.5882593 0.553277
0.9131343 0.3687356 0.1835648
0.12221 0.6351624 0.07412689
0.2663689 0.9003158 0.6777393
0.6676748 0.05921894 0.7793932
0.4152792 0.3267982 0.9259387
0.5997076 0.1597621 0.3877524
0.5863993 0.6678541 0.2317792
0.4290453 0.882711 0.5676156
0.6359085 0.4113805 0.3015461
0.1009506 0.473433 0.571475
0.7144355 0.5960203 0.2368303
0.6946648 0.06378914 0.8252425
0.4914837 0.3277637 0.4559572
0.495951 0.3018518 0.1134618
0.9396756 0.6779806 0.2248489
0.7395519 0.9520212 0.5160488
0.5302054 0.4462025 0.7639684
0.7243268 0.867285 0.06223888
0.7933869 0.3625686 0.1773598
0.4434455 0.1038754 0.7644654
0.5371886 0.8931506 0.4898131
0.2272428 0.4112775 0.9003025
0.7942629 0.691844 0.1474038
0.2318414 0.6022319 0.5982587
0.8120925 0.1856513 0.8584311
0.4619978 0.5163057 0.8659267
0.7287742 0.3187945 0.2794752
0.812646 0.9516205 0.6635131
0.07974095 0.7758303 0.1516617
0.05504203 0.3288418 0.1180321
0.07643408 0.7541852 0.2258144
0.2695704 0.8482646 0.6581385
0.2559149 0.7994789 0.774095
0.7173965 0.2687007 0.1315491
0.7418201 0.2568654 0.2121818
0.9058679 0.7272516 0.2492265
0.9370433 0.0630111 0.2563615
0.1677723 0.1600583 0.9403887
0.7334858 0.7375489 0.7127907
0.2656973 0.3335237 0.7076845
0.6898422 0.9493294 0.8722945
0.3845527 0.9176861 0.5161374
0.8109841 0.6006815 0.9280149
0.9071087 0.6892916 0.3125337
0.8834288 0.7112176 0.1078876
0.1571575 0.6980423 0.05668636
0.8845727 0.2967375 0.1084942
0.8405098 0.6760638 0.5757027
0.3827353 0.08165009 0.8364362
0.7958072 0.3064297 0.3775818
0.8016999 0.6097788 0.8260094
0.8215317 0.07355942 0.9107125
0.2026657 0.07605707 0.1944324
0.1004789 0.2532801 0.7160198
0.3191992 0.6857604 0.9090623
0.3703971 0.4462539 0.538901
0.603108 0.6972902 0.8556582
0.871529 0.9138131 0.9104872
0.8605301 0.125518 0.1687746
0.0962173 0.3564479 0.05242823
0.3589262 0.7803816 0.4517037
0.8729906 0.6992832 0.9278173
0.94788 0.2431229 0.7567007
0.6920359 0.665449 0.2045958
0.4081238 0.232737 0.3956248
0.1915106 0.8812421 0.720122
0.6697181 0.3026718 0.8674209
0.7856734 0.4848138 0.2994559
0.06411012 0.06677289 0.2035296
0.9075642 0.1677031 0.1002876
0.9173779 0.9140882 0.2739018
0.4569419 0.3895754 0.0941388
0.3533506 0.1319167 0.3355902
0.7630063 0.4437005 0.6806774
0.8237283 0.3458908 0.7844148
0.1154393 0.4321697 0.6598117
0.8918318 0.8392117 0.8765338
0.2157559 0.8830597 0.3016148
0.08959574 0.3993833 0.5519343
0.9493071 0.5288698 0.6505989
0.6199212 0.8614178 0.8620782
0.9482399 0.29379 0.9393169
0.335413 0.1076875 0.4028677
0.3256401 0.7138864 0.2668849
0.7828356 0.7850519 0.3806834
0.6971196 0.8571591 0.2286536
0.2553148 0.6192722 0.4693841
0.2087679 0.4241489 0.4716496
0.4349118 0.1014147 0.09746466
0.2802074 0.2086065 0.4048038
0.7132713 0.2911177 0.6835945
0.05540464 0.09457438 0.2222701
0.8523873 0.08413093 0.9197528
0.1327497 0.2128256 0.2489707
0.4499515 0.3180141 0.4152822
0.7132204 0.7461525 0.4568646
0.8212484 0.9427264 0.3473732
0.3171814 0.7861552 0.1695206
0.8918731 0.3742581 0.2232778
0.8521281 0.89912 0.1169745
0.1323843 0.2967366 0.1424801
0.3155725 0.158269 0.5103703
0.7714789 0.5102761 0.4152243
0.6220084 0.9055126 0.4457491
0.3619506 0.2671337 0.3173535
0.1976572 0.3771582 0.3000828
0.5343219 0.1061083 0.8326824
0.199882 0.3356328 0.1370866
0.317874 0.4619892 0.1940921
0.4134766 0.8516811 0.5387495
0.4053367 0.3875658 0.6234521
0.343199 0.1817826 0.721622
0.8415655 0.2282723 0.0461151
0.2630795 0.3815168 0.4915242
0.8770881 0.7605947 0.1554987
0.1929458 0.936094 0.6945231
0.806192 0.4753385 0.2256205
0.7643467 0.04590154 0.4058251
0.6661832 0.6993639 0.62783
0.7538265 0.1792445 0.3911925
0.6233503 0.5886611 0.5096155
0.1975994 0.2859462 0.459443
0.5232064 0.5559014 0.1570896
0.1698623 0.2161086 0.6371805
0.4484363 0.104438 0.8350332
0.1137902 0.199435 0.8843532
0.4254488 0.5730556 0.7887046
0.3948111 0.2796866 0.5059432
0.8699447 0.771221 0.8324957
0.4713072 0.1027074 0.676885
0.2438702 0.3311186 0.1166373
0.8307982 0.09242536 0.6988817
0.08854242 0.8181047 0.8801068
0.08716308 0.9480562 0.09719538
0.3145289 0.278591 0.6411793
0.7853549 0.5301147 0.4945037
0.4904259 0.8495076 0.8214137
0.2019773 0.6965736 0.4569049
0.1927768 0.3376863 0.5174784
0.6333627 0.1506286 0.5416098
0.4163551 0.6596471 0.63034
0.1153811 0.1763516 0.1643678
0.3681062 0.2152999 0.4178042
0.09513295 0.538221 0.6594766
0.4393819 0.5304867 0.7061874
0.6321819 0.6527829 0.7773272
0.358621 0.5777129 0.2991972
0.2445875 0.3661332 0.515643
0.3059845 0.5387685 0.655324
0.04671071 0.6999012 0.882603
0.3762301 0.827788 0.4457551
0.8304284 0.5034876 0.3340341
0.612359 0.7385876 0.526949
0.05445195 0.1780265 0.7073328
0.1813374 0.8672584 0.5957649
0.6222807 0.7903896 0.2263851
0.1963749 0.6085536 0.6369077
0.5162222 0.888007 0.222571
0.2108343 0.5431125 0.2593465
0.754457 0.566439 0.796863
0.5065543 0.584064 0.6428963
0.4088068 0.8716519 0.7854335
0.5235939 0.5266689 0.8892672
0.1293612 0.7963377 0.4718523
0.6264068 0.7046127 0.8953506
0.7375205 0.3111259 0.1890167
0.3502633 0.7174174 0.3248766
0.8554125 0.4348172 0.8575836
0.4215033 0.7467116 0.2303463
0.08240286 0.913322 0.6725994
0.7649857 0.1311446 0.8038659
0.4430424 0.2126597 0.6607196
0.1263805 0.4312701 0.9264532
0.8127899 0.3566093 0.6468275
0.8306673 0.433503 0.3291317
0.7360407 0.1268595 0.07587792
0.7556132 0.4186682 0.3582208
0.2223982 0.7956805 0.8483849
0.07733186 0.4208642 0.7347436
0.2453084 0.2416016 0.2563868
0.7045075 0.1377783 0.5547612
0.1219317 0.7272973 0.1949648
0.5957305 0.2383584 0.4209356
0.2047645 0.6561155 0.2807025
0.387949 0.8861405 0.4046512
0.1479329 0.1051865 0.5409777
0.8257063 0.04609361 0.05742253
0.9395833 0.7953467 0.7023897
0.9226373 0.6726618 0.5309289
0.7273887 0.6702905 0.06314945
0.1104437 0.8425676 0.05578902
0.7671432 0.2021291 0.1213613
0.3043331 0.8990722 0.07430636
0.2266533 0.6763087 0.5404273
0.204717 0.7549741 0.4067002
0.3731829 0.381597 0.1387453
0.8802931 0.3592155 0.8444807
0.05280941 0.5295633 0.2239067
0.1913976 0.8164855 0.1274439
0.7421634 0.8743482 0.6513906
0.8451772 0.6512037 0.2095066
0.2397368 0.4830012 0.1611427
0.12144 0.5875202 0.524895
0.07692281 0.7208813 0.9209866
0.6152301 0.5119454 0.1561583
0.05006767 0.4554746 0.6168945
0.5564467 0.1516064 0.5906725
0.7433109 0.807586 0.06435455
0.1725177 0.4137855 0.6785155
0.7705976 0.3295965 0.08644086
0.9544667 0.6713582 0.4196318
0.951929 0.4603174 0.7098675
0.8797426 0.6473171 0.6442703
0.4020871 0.8722538 0.7192479
0.5368441 0.7741412 0.7230884
0.1466243 0.1997689 0.5106633
0.0968435 0.7321576 0.1834245
0.3113917 0.4580215 0.8333619
0.6514692 0.2192735 0.2770265
0.2121231 0.7339649 0.7276793
0.2359456 0.4286683 0.8977953
0.1682624 0.1592145 0.04708804
0.4295971 0.7956343 0.7434024
0.05498853 0.8048442 0.8993567
0.5655056 0.7788345 0.9227272
0.3247353 0.330744 0.9287695
0.3674308 0.9077896 0.1822135
0.511847 0.08208727 0.5564626
0.8050407 0.5712529 0.7281083
0.2968239 0.838169 0.4586839
0.3257249 0.1295628 0.8584602
0.6347364 0.5517883 0.9274424
0.1991968 0.7125551 0.8059594
0.4438077 0.7704258 0.2255447
0.1886871 0.1435993 0.5953986
0.6261231 0.274759 0.8561043
0.07377569 0.1256709 0.4457106
0.934748 0.3284995 0.3207355
0.4474089 0.1518373 0.5247536
0.3085135 0.5710196 0.1863175
0.8024366 0.6715875 0.9442204
0.3450493 0.2391082 0.624754
0.7561242 0.4673609 0.2288905
0.3420587 0.09543087 0.4291852
0.9004484 0.2872145 0.5075337
0.202011 0.228802 0.7158972
0.1545084 0.6986579 0.09195386
0.4650494 0.6803498 0.697306
0.6107927 0.6086829 0.1398879
0.5588654 0.4410827 0.8815797
0.2167728 0.6863814 0.5291191
0.5093552 0.3938313 0.3866951
0.2796418 0.8560181 0.5906111
0.4388422 0.4427756 0.5134072
0.7470504 0.3296632 0.07917153
0.9352066 0.2998528 0.5857389
0.6644883 0.7932714 0.057404
0.9204335 0.8219762 0.6439853
0.9240901 0.1615098 0.1879229
0.4803197 0.9057634 0.8069586
0.3905668 0.8546515 0.8312952
0.7445937 0.8538286 0.5365691
0.6366802 0.6162398 0.2534975
0.5268724 0.8567036 0.5976086
0.09686341 0.3157824 0.6867085
0.1260657 0.5976185 0.08181906
0.7277614 0.4947374 0.4662144
0.6141136 0.6076475 0.5886696
0.5364675 0.3166667 0.8096316
0.7390709 0.610072 0.8118077
0.7045603 0.6179474 0.6479751
0.1091933 0.536684 0.7997125
0.4619983 0.4767225 0.5975002
0.9076513 0.3830427 0.2634883
0.8125229 0.2152054 0.3725115
0.3978359 0.3582407 0.2787612
0.1529724 0.6528779 0.3064237
0.4033975 0.8247932 0.1394102
0.1478529 0.7271649 0.2521309
0.7675565 0.2533643 0.09957068
0.1200252 0.2054122 0.06419416
0.3003916 0.1892843 0.6386699
0.7396311 0.8362034 0.8978164
0.3343272 0.7223705 0.3643119
0.8833922 0.1203379 0.2337683
0.1082715 0.7438658 0.5136918
0.4862713 0.7638481 0.1099904
0.08752965 0.5311611 0.5559559
0.737237 0.5446026 0.5992078
0.3930381 0.8744545 0.8525595
0.105536 0.5803404 0.5334517
0.3086276 0.2307353 0.06418536
0.3346415 0.7376396 0.9359825
0.3096946 0.6085155 0.7990943
0.7470354 0.3436697 0.5883421
0.2643485 0.8267819 0.3142918
0.3567187 0.5577958 0.1734115
0.8136383 0.8476475 0.3553503
0.94858 0.4942303 0.626506
0.710112 0.1151108 0.1705534
0.349483 0.04744595 0.8547662
0.6335763 0.6803571 0.8778217
0.5718219 0.585177 0.4865413
0.9239652 0.2360351 0.4750285
0.2024277 0.883021 0.6358911
0.2508976 0.1944276 0.2212654
0.5619212 0.2884613 0.872642
0.8436413 0.3233818 0.7493556
0.5485311 0.1035446 0.6801196
0.8544208 0.5828159 0.3074591
0.4469089 0.70401 0.2965529
0.05747192 0.1191141 0.1789415
0.6421211 0.8185599 0.6623241
0.3828991 0.1153755 0.650971
0.706916 0.1137119 0.6396992
0.2843158 0.5357111 0.1437465
0.7613646 0.89049 0.7686561
0.7266307 0.1727507 0.7621971
0.67819 0.6000184 0.7054385
0.8427489 0.5599168 0.5468702
0.2811552 0.7078075 0.8773983
0.1490967 0.8540443 0.5396096
0.7226579 0.1341704 0.2887764
0.3970298 0.669732 0.09613564
0.4144463 0.6259767 0.4743506
0.1914659 0.7163451 0.5157301
0.1166201 0.9030581 0.3526515
0.7919162 0.3399586 0.08140034
0.0717585 0.6936468 0.7811571
0.1929107 0.1579731 0.53405
0.410829 0.5534053 0.575238
0.3107488 0.6677126 0.06469435
0.2819792 0.1263939 0.5939068
0.4936878 0.5225161 0.06543542
0.07258089 0.8128519 0.583293
0.9312853 0.4321266 0.1368049
0.7358932 0.9390885 0.7734067
0.5579824 0.7302303 0.07132136
0.1814957 0.6822953 0.178024
0.6121041 0.4359296 0.8348045
0.3030849 0.6417186 0.4948091
0.749634 0.8290591 0.6497511
0.0690093 0.5561399 0.08813819
